COD. ENCUESTA;COD. ENCUESTA;COD. ENCUESTA;ENCUESTA;PERIODO;PAIS;PUNTO CÓDIGO;PUNTO NOMBRE;SECCIÓN CÓDIGO;SECCIÓN NOMBRE;FECHA ENCUESTA;24310;motivo-ins;24308;;24307;;24312;;25002;;24311;Indíquenos el porqué de su calificación (motivo-nps);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;21898;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4618;SANTO DOMINGO;3253;CAJA UNIVERSAL;14-Oct-2022;10;Porque son rápido. ;10;;10;;SI;;FÁCIL;;10;Porque son rápido,  atiende rápido y fines de semana.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;37619;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5164;QUITUMBE;3253;CAJA UNIVERSAL;21-Oct-2022;10;Porque mi padre es de la tercera edad y le dieron privilégio y atención.;10;;10;;SI;;FÁCIL;;10;Por la atención que tiene y a parte esa agencia es bastante rápida en los procesos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25153;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4638;MACHALA;3253;CAJA UNIVERSAL;31-Oct-2022;10;Toda está bien en cuanto al servicio, no he tenido ningún inconveniente.;10;;10;;NO;;FÁCIL;;9;ME gusta el orden, todo está bien, no tengo ninguna sugerencia.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20180;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5265;PUERTAS DEL SOL;3253;CAJA UNIVERSAL;14-Oct-2022;9;En cajas fueron amables.;9;;9;;SI;;FÁCIL;;10;"Porque tiene mucha entidades y se puede hacer muchos tramites.
Se demorar un poco para atender en la agencia del sol. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;50912;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;27-Oct-2022;9;Porque en esta agencia hay todas las cajas funciona y el servicio es rápido. Las chicas son amables.;10;;10;;SI;;FÁCIL;;9;En las primeras horas de las mañanas que aumente una caja más.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;52386;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4629;LOS RIOS;3253;CAJA UNIVERSAL;27-Oct-2022;10;Son eficiente. ;10;;10;;SI;;MUY FÁCIL;;10;Es bueno y ahora tiempos a uno. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20257;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4617;RIOBAMBA;3253;CAJA UNIVERSAL;14-Oct-2022;9;Por la calidez de la persona que me atendió y la amabilidad. ;9;;9;;SI;;FÁCIL;;9;"Falta organización al momento que se ingresa a la agencia, debería haber una sola cola y si hay desorganización que molesta a veces porque hay gente que se mete y se pone en una cola y en la otra cola, un poco de información en eso y creo que brindarían un servicio muy bueno.  
Porque hay una buena atención, yo he utilizado dos veces servipagos la una vez me atendió una chica y la otra un joven y si muy amables.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;50708;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4600;FUNDACION VISTA PARA TODOS;3253;CAJA UNIVERSAL;27-Oct-2022;10;Porque si me atendieron rápido y las señoritas muy amables.;10;;10;;SI;;POCO FÁCIL;;10;"Porque servipágos es más ágil bueno, hay algunas agencias que si son agiles cuando me acercado las niñas son amables los señores también los caballeros son amables, pero hay otras agencias  que les falta un poco de experiencia, por ejemplo en la Naciones Unidas hay full gente  y a veces cuando hay full gente hay dos cajeras y cuando no hay gente 
 ah{i están todas las cajas abiertas, no entiendo esa parte.
Que cuando haya bastente gente que tengan abiertas todas las cajas en algunas agencias  hay como seis siete cajas  y solo atienden dos  y todavía tercera edad  y para las personas que están.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;21264;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;14-Oct-2022;10;Me atendieron muy bien;9;;10;;SI;;MUY FÁCIL;;10;Es muy rápido y tiene mucha agencia a nivel nacional.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;51577;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4597;CUMBAYA;3253;CAJA UNIVERSAL;27-Oct-2022;10;Porque la atención es rápida, no he esperado no habido tanto acumulación de personas. ;10;;10;;SI;;MUY FÁCIL;;10;"Por siempre ha sido ágil la transacción no se demora mucho.
La atención es buena.
Siempre está bien coordinado.
No hace falta ningún guardia para que ponga orden.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;16193;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4627;EL FORTIN;3253;CAJA UNIVERSAL;12-Oct-2022;10;Porque la atención y rápida ;10;;10;;SI;;MUY FÁCIL;;9;"Porque hasta hora  los he recomendado a varios amigos que se vayan a servipagos.
Porque la verdad yo tengo mi cuenta y hasta hora no he tenido problemas con la institución de descuentos porque en otras instituciones si lo hacen descuentos y sin saber porque.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;18281;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4603;LA COMPAÑIA;3253;CAJA UNIVERSAL;13-Oct-2022;10;Porque estoy satisfecho con la atención.;10;;10;;SI;;FÁCIL;;10;Por todo lo que le he dicho anteriormente y por la atención, la amabilidad y por la cortesía.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;30439;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4815;SAN EDUARDO;3253;CAJA UNIVERSAL;19-Oct-2022;10;Porque no hubo demora, no hubo pasatiempo y fue cortes la persona que estaba en caja.;10;;10;;SI;;FÁCIL;;10;Porque fue rápido, fue fácil, fue todo lo que le he contestado la persona que me atendió fue muy amable.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;17946;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4601;GUAMANI;3253;CAJA UNIVERSAL;13-Oct-2022;10;Porque no tengo ningún problema con esta línea.;10;;10;;SI;;FÁCIL;;10;Porque si tiene cobertura y porque nos atienden y nos dejan puesto lo más pronto cuando nosotros necesitamos lo que queremos, y por la atención al cliente.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25161;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4638;MACHALA;3253;CAJA UNIVERSAL;17-Oct-2022;9;Porque me atiende rápido y eficiencia.;9;;10;;SI;;FÁCIL;;10;Porque hay seguridad y todo es rápido. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;19265;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4581;LATACUNGA;3253;CAJA UNIVERSAL;13-Oct-2022;10;Porque cuando yo llego me atienden rápido a veces  no hay ni muchas personas y se pasa rápido no se demora como en otros lados.;10;;10;;SI;;FÁCIL;;10;"Porque es muy excelente para mi todo es muy fácil.
Cliente no brinda más información de la encuesta cerro el teléfono.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31240;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4581;LATACUNGA;3253;CAJA UNIVERSAL;19-Oct-2022;7;Quesea la atención más rápida.;10;;10;;NO;;FÁCIL;;10;Porque si atienden en los días feriados para que en caso de necesitar  algún dinero se puede acercar más rápido allá y más que todo por el horario que es más flexible, lo que más le a gustado es la atención del personal de ventanilla.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31406;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4581;LATACUNGA;3253;CAJA UNIVERSAL;19-Oct-2022;10;Porque cuando se llega más que todo n hay mucha gente y si atienden con amabilidad las señoritas que atienden ahí en  caja. ;9;;10;;SI;;FÁCIL;;10;"Porque cuando uno se necesita si atienden hasta los sábados que a veces uno no puede los otros días, entonces los sábados le atienden las cooperativas n atienden hasta los sábados y ello si atienden hasta las cinco de la tarde.
Que atiendan el domingo hasta a un que sea hasta el medio día.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20153;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;14-Oct-2022;7;"Que le atiendan un poco más rápido a la gente, que n ole tengan tanto tiempo esperado, en ese servipagos he hecho pagos por 12 años y ahí el personal no ha sido ágil.
 A veces no hay mucho cliente pero se demoran bastante.
";8;;8;;SI;;FÁCIL;;8;"Porque como se puede hacer muchas transacciones ahí mismas para que no andemos de agencia en agencia, esa es la única ventaja. 
Pero que atiendan rápido, que traten de entender que solo van a hacer una transacción y n ovan de visita o no se van a quedarse dentro de la agencia, la gente no estamos con el tiempo de  los cajeros si no que necesitamos que nos atiendan lo más rápido que puedan y no solo en lo mío, si no del resto, hay mucha gente que está sufriendo para ir a ventanilla porque van con bastante dinero  entonces a ellos les tienen en suspenso y los guardias que estén más atentos apra que no hayan asaltos dentro de la agencia mismo. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;15960;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4578;CAYAMBE;3253;CAJA UNIVERSAL;12-Oct-2022;9;porque son muy amables los de las ventanillas. ;9;;10;;SI;;FÁCIL;;10;"Porque la atención es rápida cuando se está en la fila atienden rápido y no se demoran mucho en las ventanillas y son muy amables.
Del personal que son muy amables dicen que les vaya bien o cuando se llega le saludan. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20594;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4815;SAN EDUARDO;3253;CAJA UNIVERSAL;14-Oct-2022;10;Los chicos dan buen trato.;10;;10;;SI;;MUY FÁCIL;;10;Porque muchas veces no agencia cerca de Produbanco y esta cerca  Servipago se puede pagar de todo.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;37739;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4741;CENTRUM EL BOSQUE;3253;CAJA UNIVERSAL;21-Oct-2022;10;Porque es un lugar que no hay mucha gente, le personal es amable y no está llena como en la prensa.;10;;10;;SI;;FÁCIL;;9;"Porque no todas las agencias dan el mismo servicio.
El espacio, la atención y que no hay mucha gente.
Me parece que no hay un guardia de seguridad, poner uno .";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54704;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4615;SOLANDA;3253;CAJA UNIVERSAL;28-Oct-2022;10;"Todas las veces que me han atendido, me han atendido muy bien, no tengo ningún problema.
Me han propuesto cambiarme a otro bancos, pero yo me quedo con Servipagos ya que tengo muchos años con el banco.";10;;9;;SI;;FÁCIL;;10;"Estoy satisfecha.
Cualquier pregunta que yo he hecho me han sabido responder de la mejor manera.
Estoy conforme.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;17021;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4628;GRAN AKI DURÁN;3253;CAJA UNIVERSAL;12-Oct-2022;10;Porque me han atendido bien las veces que he ido al banco.;10;;10;;SI;;FÁCIL;;10;Porque como le digo cuando  he usado servipagos todo a sido excelente me han atendido bien nunca he tenido problemas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;18772;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4604;LABRADOR;3253;CAJA UNIVERSAL;13-Oct-2022;10;Porque no hay mucha gente y le atienden rápido.;10;;10;;SI;;FÁCIL;;10;Porque yo tengo en Produbanco y se paga más raído que el banco mismo o sea se paga todo el agua, la luz, y por es rápido y por la a,amabilidad del personal.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;34571;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;20-Oct-2022;10;Porque la persona que me atendió en ventanilla para la tercera edad muy amable y siempre acudo allá.;10;;10;;SI;;FÁCIL;;10;"Porque me han atendido bien.
Me gusta que hay una  ventanilla para la tercera edad.
No todo está bien no tengo ninguna sugerencia.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;21876;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4618;SANTO DOMINGO;3253;CAJA UNIVERSAL;14-Oct-2022;10;Es ágil pago.;10;;10;;SI;;FÁCIL;;10;Porque se puede hacer varios pago en solo lugar.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;16041;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;12-Oct-2022;10;Estuvo rápida la solución, realice un retiro de Produbanco y me ayudaron sin problemas.;10;;10;;SI;;FÁCIL;;10;El personal de la agencia Atahualpa es rápido en las transacciones, me gusta porque es una atención ágil, me gusto la rapidez con la que fui atendido, no he tenido problemas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31914;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5261;MULTIPLAZA LOS CHILLOS;3253;CAJA UNIVERSAL;19-Oct-2022;10;Porque estaba limpia, el servicio fue rápido y no había mucha gente.;10;;10;;SI;;FÁCIL;;10;Porque tiene un servicio rápido y ágil, tal vez que pongan un cajeros más a un que no había mucha gente obviamente hay que tener más cajeros, pero en el caso de que haya mucha gente si colocar otra persona adicional.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;50797;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;27-Oct-2022;10;La atención es buena, rápida. no es como en otros lugares que hay mucha gente.;9;;9;;SI;;FÁCIL;;9;Porque la verdad tengo una cuenta en el Produbanco y ahí es mucha gente no atienden rápido, se demoran mucho, a diferencia de Servipagos es más ágil, el señor guardia le explica.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20168;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5262;PORTAL SHOPPING;3253;CAJA UNIVERSAL;14-Oct-2022;9;No nada si estaba la atención bien.;10;;10;;SI;;FÁCIL;;10;Porque suelo hacer la mayor parte de transacciones ahí mismo y por su atención y calidez que tienen y porque brindan mucha ayuda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;16387;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4741;CENTRUM EL BOSQUE;3253;CAJA UNIVERSAL;12-Oct-2022;10;es muy buena la atención, no había gente y eso es bueno y estaba rápida la atención. ;10;;10;;SI;;FÁCIL;;10;"Porque siempre está pero si abrieran los domingos seria mejorar como era antes, antes iba a domingo y  atendían  los 365 días del año y ahora veo que ya los domingos no hay en ningún lado.  
Del personal la atención si es buena, son amables y todo eso y yuan cuando uno no puede dice hay que llenar esa boleta y se hace rápido.  
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20702;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4815;SAN EDUARDO;3253;CAJA UNIVERSAL;14-Oct-2022;8;Me enviaron un giro y no me refleja.;0;;0;;SI;;FÁCIL;;10;"La chica que me atendido ayer es muy déspota para atender. 
Es ágil la atención.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54672;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4615;SOLANDA;3253;CAJA UNIVERSAL;28-Oct-2022;10;La atención, no hay mucha gente, la amabilidad.;10;;9;;SI;;MUY FÁCIL;;9;"Por la agilidad.
La amabilidad.
Que haya personal en las ventanillas.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;21223;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;14-Oct-2022;10;Que fue ágil, me atendieron bien y no me demoro.;10;;10;;SI;;FÁCIL;;10;Porque es un agencia que se puede hacer varios pagos de manera fácil y ágil sin complicación.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;21678;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4618;SANTO DOMINGO;3253;CAJA UNIVERSAL;14-Oct-2022;9;Porque es rápido y no me demoro.;9;;9;;SI;;FÁCIL;;10;Porque puedo pagar en solo lugar todo lo que necesito y no me demoro.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20769;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4815;SAN EDUARDO;3253;CAJA UNIVERSAL;14-Oct-2022;10;Muy buena atención.;10;;10;;SI;;FÁCIL;;10;Porque buena la atención es rápido la atención al cliente.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;17159;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;12-Oct-2022;10;La atención al cliente es súper buena, todo el personal tienen paciencia y son muy amables, muy gentiles.;10;;10;;SI;;FÁCIL;;10;"Lo principal es la buena atención al cliente, por la amabilidad, la paciencia, la agilidad que tienen las cajeras, no sé si tienen mucha experiencia o trabajaron en otras entidades bancarias, pero se desenvuelven muy bien.
En Calderón si he tenido problemas porque me atendió una señorita grosera.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;30069;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4619;SERVIP EXPRESS AKI SANTO DOMINGO;3253;CAJA UNIVERSAL;19-Oct-2022;10;PORQUE LA CHICAS O EL PERSONAL SIEMPRE SON BASTANTE ATENTOS Y BIEN COMPRENSIBLES.;10;;10;;SI;;MUY FÁCIL;;10;PORQUE ES BASTANTE ÁGIL Y NO HAY INCONVENIENTES PARA HACER NINGÚN DEPOSITO O TRANSACCIÓN A OTROS BANCOS O A OTROS PAGOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;17266;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;12-Oct-2022;10;Todas las veces que he ido me ha ido muy bien, me brindan una buena atención, rápida, no tengo de que quejarme.;10;;10;;SI;;MUY FÁCIL;;10;Por la agilidad, siempre pasa vacía la agencia, uno se puede hacer varias transacciones, no solamente de un solo bancos, sino de varios bancos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;17009;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4620;CUENCA;3253;CAJA UNIVERSAL;12-Oct-2022;10;Por la atención de los cajeros.;10;;10;;SI;;FÁCIL;;10;"Porque es eficaz y eficiente en el servicio, en la entrega de las transacción que realizo, no toma mucho tiempo.
Del personal la educación. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;19613;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5261;MULTIPLAZA LOS CHILLOS;3253;CAJA UNIVERSAL;13-Oct-2022;10;Por la atención, por la educación del personal y por la rapidez que le atienden a una.;10;;10;;SI;;MUY FÁCIL;;10;Por el servicio que es muy bueno, y rápido y le atienden con mucha educación los señores todo muy bien.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;39251;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4615;SOLANDA;3253;CAJA UNIVERSAL;21-Oct-2022;10;"Muy buena la atención.
Porque hago transacciones, retiro.
Muy amables las chicas que trabajan ahí.";9;;10;;SI;;FÁCIL;;9;"Los horarios son excelentes.
En Servipagos muy buena la atención.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54493;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4618;SANTO DOMINGO;3253;CAJA UNIVERSAL;28-Oct-2022;10;Porque me atendieron bien yo solo fui a cambiar un cheque.;10;;10;;SI;;FÁCIL;;10;"Porque es muy buena la atención de los señores cajeros que atienden ahí a dentro en las cajas.
Cliente no brinda más información de la encuesta porque comenta que esta muy ocupado.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20178;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5262;PORTAL SHOPPING;3253;CAJA UNIVERSAL;14-Oct-2022;8;No se si aperturar más cajas para agilitar la atención.;10;;10;;SI;;FÁCIL;;9;"Por la misma que le comente que necesita más cajas para mejorara el tiempo de servicio.
Porque puedes hacer varios pagos en un mismo lugar, y por la atención del servicio de ustedes de servipagos.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;17199;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5164;QUITUMBE;3253;CAJA UNIVERSAL;12-Oct-2022;10;"Porque yo estaba haciendo algo mal y la chica no puso ningún  obstáculo dijo tiene que llenar así de una manera amable.
";10;;10;;SI;;FÁCIL;;10;"Porque por ejemplo en la agencia de Quitumbe y atienden en un horario hasta bien tarde, a pesar de que esta semana no hubo, sistema.
Por ejemplo de la agencia prensa y Zamora  hay un señor que  a veces es viendo la cara la otra vez me mando a rectificar la firma y me fui a Produbanco me dice señor no tiene ningún  inconveniente  yo no se porque al señor le molesta tanto, y es muy lento el servicio o sea es mi observación es mi punto de vista y ahí yo se que todos tenemos  preferencia hay dos filas y ya esta tremenda fila y no hace pasar  a un adulto y del otro, porque hay bastante gente ahí falta de organización. porque yo siempre utilizo esa agencia por mi trabajo y que voy a comparar con la agencia de Quitumbe con la agencia que le estoy mencinando de la que queda allá de la Prensa y Zamora no que da ni como dice la de Quitumbe  tiene diez y la de acá tiene uno ya porque están ahí.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;16136;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4578;CAYAMBE;3253;CAJA UNIVERSAL;12-Oct-2022;10;Por la agilidad y los valores que tienen. ;10;;10;;SI;;MUY FÁCIL;;10;"Porque está en el horario un poco más extendido y hay más facilidad para nosotros.
Del personal los valores que tienen y la agilidad que tienen para solventar más rápido los servicios.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;20035;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4611;PLAZA ALEGRIA;3253;CAJA UNIVERSAL;14-Oct-2022;7;Yo creo que hace falta personal en las ventanillas ya que el tiempo de espera muchas veces es muy largo.;8;;9;;SI;;FÁCIL;;9;"Porque si hay una actitud positiva de las chicas que atienden.
Porque si la atención si es buena .
Podría decir que en mi caso por la cercanía y la atención es.
No hay una persona de seguridad en servipagos, que haya una persona que cuide adentro y no hay una apersona que le diga que servicio quiere, entonces una persona de seguridad es importante.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;18294;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4603;LA COMPAÑIA;3253;CAJA UNIVERSAL;13-Oct-2022;7;"Que los tramites debería ser más rápido que las transacciones debería ser más rápida.
";7;;7;;SI;;FÁCIL;;8;"Porque siempre hay que mejorar al gun tema de mejor atención.
Porque se puede mejorar siempre, el tema dela transacción el sistema debería ser evolucionar más rápido.
Porque a veces hay mucha gente y pocas ventanillas dispuestas.
Que mejore que hayan más ventanillas en horas pico.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;50786;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4600;FUNDACION VISTA PARA TODOS;3253;CAJA UNIVERSAL;07-Nov-2022;10;Por la agilidad de la cajera en atendernos y ayudarnos con las transacciones.;10;;10;;SI;;MUY FÁCIL;;10;No hay mucha gente y se hace rápido los trámites, el personal de la agencia es muy amable, no he tenido problemas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
